intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82600,10.691667,41.25,image,"Barmby, Pauline",2,53600.6561379,53600.6562767889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15214080,POLYGON 10.670943 41.446006 10.740906 41.377823 10.650358 41.3246 10.579829 41.393774 10.670943 41.446006,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15214080/ch4/bcd/SPITZER_I4_15214080_0150_0000_6_cbcd.fits,PUBLIC,False,nan,1679957,221.4873743785183
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82600,10.691667,41.25,image,"Barmby, Pauline",2,53600.6561379,53600.6562767889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15214080,POLYGON 10.670943 41.446006 10.740906 41.377823 10.650358 41.3246 10.579829 41.393774 10.670943 41.446006,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15214080/ch4/bcd/SPITZER_I4_15214080_0150_0000_6_bcd.fits,PUBLIC,False,nan,1679957,221.4873743785183
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82600,10.691667,41.25,image,"Barmby, Pauline",2,53600.655985,53600.6561238889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15214080,POLYGON 10.67094 41.446011 10.740903 41.377829 10.650356 41.324606 10.579827 41.39378 10.67094 41.446011,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15214080/ch4/bcd/SPITZER_I4_15214080_0149_0000_6_bcd.fits,PUBLIC,False,nan,1679957,221.5092495359028
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82600,10.691667,41.25,image,"Barmby, Pauline",2,53600.655985,53600.6561238889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15214080,POLYGON 10.67094 41.446011 10.740903 41.377829 10.650356 41.324606 10.579827 41.39378 10.67094 41.446011,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15214080/ch4/bcd/SPITZER_I4_15214080_0149_0000_6_cbcd.fits,PUBLIC,False,nan,1679957,221.5092495359028
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,M31-G198,,000000A61400,10.748333,41.322028,image,"Rich, Michael R",2,53574.264222,53574.2645692222,26.8,6430.0,9280.0,A Local Group Inventory of Simple Stellar Populations,53958.79770821,RICH-LGGC_3400,Spitzer,10884096,POLYGON 10.868107 41.286178 10.914423 41.207506 10.809926 41.171884 10.763327 41.251625 10.868107 41.286178,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006700/r10884096/ch4/bcd/SPITZER_I4_10884096_0149_0000_6_cbcd.fits,PUBLIC,False,nan,1642706,221.51081130871404
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,M31-G198,,000000A61400,10.748333,41.322028,image,"Rich, Michael R",2,53574.264222,53574.2645692222,26.8,6430.0,9280.0,A Local Group Inventory of Simple Stellar Populations,53958.79770821,RICH-LGGC_3400,Spitzer,10884096,POLYGON 10.868107 41.286178 10.914423 41.207506 10.809926 41.171884 10.763327 41.251625 10.868107 41.286178,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006700/r10884096/ch4/bcd/SPITZER_I4_10884096_0149_0000_6_bcd.fits,PUBLIC,False,nan,1642706,221.51081130871404
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82500,10.691667,41.25,image,"Barmby, Pauline",2,53600.8160832,53600.8162220889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15213824,POLYGON 10.602673 41.247849 10.672611 41.179775 10.582484 41.126412 10.51198 41.195477 10.602673 41.247849,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15213824/ch4/bcd/SPITZER_I4_15213824_0178_0000_6_bcd.fits,PUBLIC,False,nan,1666301,221.6796473008438
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82500,10.691667,41.25,image,"Barmby, Pauline",2,53600.8160832,53600.8162220889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15213824,POLYGON 10.602673 41.247849 10.672611 41.179775 10.582484 41.126412 10.51198 41.195477 10.602673 41.247849,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15213824/ch4/bcd/SPITZER_I4_15213824_0178_0000_6_cbcd.fits,PUBLIC,False,nan,1666301,221.6796473008438
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7811372,54150.7822946074,96.8,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.666766 41.090067 10.607009 41.163708 10.704539 41.209005 10.765182 41.135186 10.666766 41.090067,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0025_0000_7_cbcd.fits,PUBLIC,False,nan,1728749,221.68053007080962
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7811372,54150.7822946074,96.8,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.666766 41.090067 10.607009 41.163708 10.704539 41.209005 10.765182 41.135186 10.666766 41.090067,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0025_0000_7_bcd.fits,PUBLIC,False,nan,1728749,221.68053007080962
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1576522,53389.1579994222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703686 41.113632 10.658204 41.192939 10.763532 41.227344 10.809606 41.147352 10.703686 41.113632,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0075_0000_6_cbcd.fits,PUBLIC,False,nan,1678593,221.68161515214015
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1576522,53389.1579994222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703686 41.113632 10.658204 41.192939 10.763532 41.227344 10.809606 41.147352 10.703686 41.113632,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0075_0000_6_bcd.fits,PUBLIC,False,nan,1678593,221.68161515214015
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1572863,53389.1576335222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703701 41.113634 10.658219 41.19294 10.763548 41.227345 10.809621 41.147353 10.703701 41.113634,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0074_0000_6_cbcd.fits,PUBLIC,False,nan,1678593,221.69509366788313
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1572863,53389.1576335222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703701 41.113634 10.658219 41.19294 10.763548 41.227345 10.809621 41.147353 10.703701 41.113634,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0074_0000_6_bcd.fits,PUBLIC,False,nan,1678593,221.69509366788313
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1580132,53389.1583604222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703673 41.113623 10.658191 41.192929 10.763519 41.227335 10.809593 41.147343 10.703673 41.113623,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0076_0000_6_bcd.fits,PUBLIC,False,nan,1678593,221.6987632342963
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1580132,53389.1583604222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703673 41.113623 10.658191 41.192929 10.763519 41.227335 10.809593 41.147343 10.703673 41.113623,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0076_0000_6_cbcd.fits,PUBLIC,False,nan,1678593,221.6987632342963
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82500,10.691667,41.25,image,"Barmby, Pauline",2,53600.8159304,53600.8160692889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15213824,POLYGON 10.602659 41.24785 10.672596 41.179776 10.58247 41.126413 10.511965 41.195478 10.602659 41.24785,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15213824/ch4/bcd/SPITZER_I4_15213824_0177_0000_6_bcd.fits,PUBLIC,False,nan,1666301,221.70795918376
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC4,INFRARED,m 31 center,,000000E82500,10.691667,41.25,image,"Barmby, Pauline",2,53600.8159304,53600.8160692889,10.4,6430.0,9280.0,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15213824,POLYGON 10.602659 41.24785 10.672596 41.179776 10.58247 41.126413 10.511965 41.195478 10.602659 41.24785,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15213824/ch4/bcd/SPITZER_I4_15213824_0177_0000_6_cbcd.fits,PUBLIC,False,nan,1666301,221.70795918376
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1569253,53389.1572725222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703703 41.113616 10.658222 41.192923 10.76355 41.227328 10.809624 41.147336 10.703703 41.113616,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0073_0000_6_cbcd.fits,PUBLIC,False,nan,1678593,221.7538629197008
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-bulge,,000000A61800,10.683333,41.268333,image,"Rich, Michael R",2,53389.1569253,53389.1572725222,26.8,5020.0,6410.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10885120,POLYGON 10.703703 41.113616 10.658222 41.192923 10.76355 41.227328 10.809624 41.147336 10.703703 41.113616,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10885120/ch3/bcd/SPITZER_I3_10885120_0073_0000_6_bcd.fits,PUBLIC,False,nan,1678593,221.7538629197008
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,Nova M31 2007 10a,,000001109100,10.733125,41.056111,image,"Shafter, Allen W",2,54498.246967,54498.2481244074,96.8,3990.0,5010.0,A Spitzer Survey of Selected Novae in M31,54880.72712959,M31NOVAEGO3_30192,Spitzer,17862912,POLYGON 10.640624 41.103121 10.605632 41.184609 10.714547 41.211227 10.749165 41.128948 10.640624 41.103121,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC012100/r17862912/ch2/bcd/SPITZER_I2_17862912_0020_0000_5_bcd.fits,PUBLIC,False,nan,1666752,221.90113385853192
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,Nova M31 2007 10a,,000001109100,10.733125,41.056111,image,"Shafter, Allen W",2,54498.246967,54498.2481244074,96.8,3990.0,5010.0,A Spitzer Survey of Selected Novae in M31,54880.72712959,M31NOVAEGO3_30192,Spitzer,17862912,POLYGON 10.640624 41.103121 10.605632 41.184609 10.714547 41.211227 10.749165 41.128948 10.640624 41.103121,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC012100/r17862912/ch2/bcd/SPITZER_I2_17862912_0020_0000_5_cbcd.fits,PUBLIC,False,nan,1666752,221.90113385853192
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 center,,000000BF8A00,10.684667,41.269028,image,"Barmby, Pauline",2,53390.3335378,53390.3336766889,10.4,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53416.69443277,PBARMBY_M31_3126,Spitzer,12552704,POLYGON 10.659802 41.098719 10.613919 41.177808 10.718762 41.212669 10.765465 41.133315 10.659802 41.098719,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r12552704/ch1/bcd/SPITZER_I1_12552704_0186_0000_6_bcd.fits,PUBLIC,False,nan,217659108,221.9240979650952
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 center,,000000BF8A00,10.684667,41.269028,image,"Barmby, Pauline",2,53390.3335378,53390.3336766889,10.4,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53416.69443277,PBARMBY_M31_3126,Spitzer,12552704,POLYGON 10.659802 41.098719 10.613919 41.177808 10.718762 41.212669 10.765465 41.133315 10.659802 41.098719,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r12552704/ch1/bcd/SPITZER_I1_12552704_0186_0000_6_cbcd.fits,PUBLIC,False,nan,217659108,221.9240979650952
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS-SL,INFRARED,M31bulge,,0000014A4100,10.645833,41.350278,spectrum,"Fazio, Giovanni",2,54349.9768339349,54349.9770038426,14.680024981498718,5200.0,14500.0,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21643520,POLYGON 10.63959 41.356891 10.640567 41.357612 10.675844 41.330673 10.674868 41.329952 10.63959 41.356891,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21643520/ch0/pbcd/SPITZER_S0_21643520_0030_5_E7635838_coa2d.fits,PUBLIC,False,nan,1735904,221.9286575144851
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS-SL,INFRARED,M31bulge,,0000014A4100,10.645833,41.350278,spectrum,"Fazio, Giovanni",2,54349.9768339,54349.9770038074,14.68,5200.0,14500.0,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21643520,POLYGON 10.63959 41.356891 10.640567 41.357612 10.675844 41.330673 10.674868 41.329952 10.63959 41.356891,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21643520/ch0/bcd/SPITZER_S0_21643520_0030_0000_5_f2ap.fits,PUBLIC,False,nan,1735904,221.9286575144851
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 center,,000000BF8A00,10.684667,41.269028,image,"Barmby, Pauline",2,53390.3333852,53390.3335240889,10.4,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53416.69443277,PBARMBY_M31_3126,Spitzer,12552704,POLYGON 10.659798 41.098707 10.613915 41.177796 10.718758 41.212657 10.765461 41.133303 10.659798 41.098707,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r12552704/ch1/bcd/SPITZER_I1_12552704_0185_0000_6_bcd.fits,PUBLIC,False,nan,217659108,221.95924981003284
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 center,,000000BF8A00,10.684667,41.269028,image,"Barmby, Pauline",2,53390.3333852,53390.3335240889,10.4,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53416.69443277,PBARMBY_M31_3126,Spitzer,12552704,POLYGON 10.659798 41.098707 10.613915 41.177796 10.718758 41.212657 10.765461 41.133303 10.659798 41.098707,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r12552704/ch1/bcd/SPITZER_I1_12552704_0185_0000_6_cbcd.fits,PUBLIC,False,nan,217659108,221.95924981003284
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,Nova M31 2007 10a,,000001109100,10.733125,41.056111,image,"Shafter, Allen W",2,54498.2519623,54498.2531197074,96.8,3990.0,5010.0,A Spitzer Survey of Selected Novae in M31,54880.72712959,M31NOVAEGO3_30192,Spitzer,17862912,POLYGON 10.655671 41.106788 10.620696 41.18828 10.729623 41.214884 10.764224 41.132601 10.655671 41.106788,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC012100/r17862912/ch2/bcd/SPITZER_I2_17862912_0024_0000_5_cbcd.fits,PUBLIC,False,nan,1666752,221.9618152230034
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,Nova M31 2007 10a,,000001109100,10.733125,41.056111,image,"Shafter, Allen W",2,54498.2519623,54498.2531197074,96.8,3990.0,5010.0,A Spitzer Survey of Selected Novae in M31,54880.72712959,M31NOVAEGO3_30192,Spitzer,17862912,POLYGON 10.655671 41.106788 10.620696 41.18828 10.729623 41.214884 10.764224 41.132601 10.655671 41.106788,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC012100/r17862912/ch2/bcd/SPITZER_I2_17862912_0024_0000_5_bcd.fits,PUBLIC,False,nan,1666752,221.9618152230034
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 W-NGC205,,000000BF8C00,10.684667,41.269028,image,"Barmby, Pauline",2,53390.0955066,53390.0958538222,26.8,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53599.73609947,PBARMBY_M31_3126,Spitzer,12553216,POLYGON 10.574275 41.300319 10.528412 41.379461 10.63365 41.4142 10.680335 41.334792 10.574275 41.300319,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r12553216/ch1/bcd/SPITZER_I1_12553216_0164_0000_6_cbcd.fits,PUBLIC,False,nan,1653941,222.94550925663162
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 W-NGC205,,000000BF8C00,10.684667,41.269028,image,"Barmby, Pauline",2,53390.0955066,53390.0958538222,26.8,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53599.73609947,PBARMBY_M31_3126,Spitzer,12553216,POLYGON 10.574275 41.300319 10.528412 41.379461 10.63365 41.4142 10.680335 41.334792 10.574275 41.300319,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r12553216/ch1/bcd/SPITZER_I1_12553216_0164_0000_6_bcd.fits,PUBLIC,False,nan,1653941,222.94550925663162
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS24,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4711435,53242.4711859769,3.67,20500.0,28500.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.881649 41.200483 10.801452 41.137194 10.711664 41.19999 10.793821 41.265376 10.881649 41.200483,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch1/bcd/SPITZER_M1_8787456_0004_0130_8_slope.fits,PUBLIC,False,nan,217677152,222.97130637126625
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-G198,,000000A61400,10.748333,41.322028,image,"Rich, Michael R",2,53574.2653145,53574.2656617222,26.8,3990.0,5010.0,A Local Group Inventory of Simple Stellar Populations,53958.79770821,RICH-LGGC_3400,Spitzer,10884096,POLYGON 10.869359 41.286135 10.914304 41.207441 10.809186 41.173278 10.764293 41.252703 10.869359 41.286135,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006700/r10884096/ch2/bcd/SPITZER_I2_10884096_0152_0000_6_cbcd.fits,PUBLIC,False,nan,1642706,222.9844164877272
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-G198,,000000A61400,10.748333,41.322028,image,"Rich, Michael R",2,53574.2653145,53574.2656617222,26.8,3990.0,5010.0,A Local Group Inventory of Simple Stellar Populations,53958.79770821,RICH-LGGC_3400,Spitzer,10884096,POLYGON 10.869359 41.286135 10.914304 41.207441 10.809186 41.173278 10.764293 41.252703 10.869359 41.286135,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006700/r10884096/ch2/bcd/SPITZER_I2_10884096_0152_0000_6_bcd.fits,PUBLIC,False,nan,1642706,222.9844164877272
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-G177,,000000A61300,10.643417,41.233778,image,"Rich, Michael R",2,53389.1118054,53389.1121526222,26.8,3990.0,5010.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10883840,POLYGON 10.547196 41.292633 10.502402 41.371394 10.607962 41.405344 10.652491 41.32577 10.547196 41.292633,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10883840/ch2/bcd/SPITZER_I2_10883840_0136_0000_6_bcd.fits,PUBLIC,False,nan,1695544,223.00068394097536
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-G177,,000000A61300,10.643417,41.233778,image,"Rich, Michael R",2,53389.1118054,53389.1121526222,26.8,3990.0,5010.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10883840,POLYGON 10.547196 41.292633 10.502402 41.371394 10.607962 41.405344 10.652491 41.32577 10.547196 41.292633,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10883840/ch2/bcd/SPITZER_I2_10883840_0136_0000_6_cbcd.fits,PUBLIC,False,nan,1695544,223.00068394097536
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-G177,,000000A61300,10.643417,41.233778,image,"Rich, Michael R",2,53389.1114445,53389.1117917222,26.8,3990.0,5010.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10883840,POLYGON 10.5472 41.292635 10.502405 41.371395 10.607965 41.405346 10.652495 41.325772 10.5472 41.292635,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10883840/ch2/bcd/SPITZER_I2_10883840_0135_0000_6_bcd.fits,PUBLIC,False,nan,1695544,223.00308405604093
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-G177,,000000A61300,10.643417,41.233778,image,"Rich, Michael R",2,53389.1114445,53389.1117917222,26.8,3990.0,5010.0,A Local Group Inventory of Simple Stellar Populations,53781.69443277,RICH-LGGC_3400,Spitzer,10883840,POLYGON 10.5472 41.292635 10.502405 41.371395 10.607965 41.405346 10.652495 41.325772 10.5472 41.292635,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC005800/r10883840/ch2/bcd/SPITZER_I2_10883840_0135_0000_6_cbcd.fits,PUBLIC,False,nan,1695544,223.00308405604093
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-G198,,000000A61400,10.748333,41.322028,image,"Rich, Michael R",2,53574.2649488,53574.2652960222,26.8,3990.0,5010.0,A Local Group Inventory of Simple Stellar Populations,53958.79770821,RICH-LGGC_3400,Spitzer,10884096,POLYGON 10.86937 41.286134 10.914315 41.20744 10.809197 41.173277 10.764304 41.252703 10.86937 41.286134,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006700/r10884096/ch2/bcd/SPITZER_I2_10884096_0151_0000_6_bcd.fits,PUBLIC,False,nan,1642706,223.01316824136097
